Symbol,Price,Max Profit,Max Profit%,Max Loss,BE+,BE-,Avg IV,Probability,Exp Date,Leg1 Strike,Leg1 Ask,Leg2 Strike,Leg2 Bid,Leg3 Strike,Leg3 Bid,Leg4 Strike,Leg4 Ask,Exp Type,ExpectedValue,KellyCriterion
TSLA,249.98,5.67,+83.02%,6.83,255.67,231.83,66.77%,0.486,2023-06-16,225.00P,0.56,237.50P,2.13,250.00C,7.25,262.50C,3.15,monthly,-0.7550000000000003,-0.13315696649029987
TSM,107.32,1.79,+42.52%,4.21,111.79,102.21,53.92%,0.5710000000000001,2023-06-16,98.00P,0.13,104.00P,0.99,110.00C,1.35,116.00C,0.42,monthly,-0.7839999999999996,-0.43798882681564216
AMD,128.7,3.54,+54.80%,6.46,138.54,121.46,79.71%,0.5670000000000001,2023-06-16,115.00P,0.27,125.00P,2.24,135.00C,2.37,145.00C,0.8,monthly,-0.7899999999999991,-0.22316384180790944
BA,221.46,2.51,+50.30%,4.99,227.51,214.99,34.99%,0.56,2023-06-16,210.00P,0.27,217.50P,1.24,225.00C,2.28,232.50C,0.74,monthly,-0.7899999999999998,-0.3147410358565736
BA,221.46,2.59,+52.75%,4.91,230.09,217.41,34.99%,0.545,2023-06-16,212.50P,0.47,220.00P,2.03,227.50C,1.53,235.00C,0.5,monthly,-0.8224999999999998,-0.31756756756756754
LULU,366.25,3.82,+61.81%,6.18,373.82,356.18,31.43%,0.535,2023-06-16,350.00P,0.55,360.00P,1.83,370.00C,3.7,380.00C,1.16,monthly,-0.8299999999999996,-0.21727748691099472
AMD,128.7,3.7,+50.68%,7.3,140.7,122.3,79.71%,0.5870000000000001,2023-06-16,115.00P,0.27,126.00P,2.64,137.00C,1.91,148.00C,0.58,monthly,-0.8429999999999991,-0.22783783783783754
AMD,128.7,3.34,+59.01%,5.66,135.34,119.66,79.71%,0.535,2023-06-16,114.00P,0.21,123.00P,1.55,132.00C,3.25,141.00C,1.25,monthly,-0.845,-0.2529940119760478
AMD,128.7,3.41,+51.75%,6.59,137.41,120.59,79.71%,0.5660000000000001,2023-06-16,114.00P,0.21,124.00P,1.87,134.00C,2.65,144.00C,0.9,monthly,-0.929999999999999,-0.27272727272727254
UNH,491.66,3.74,+59.74%,6.26,503.74,486.26,22.49%,0.529,2023-06-16,480.00P,1.23,490.00P,3.95,500.00C,1.38,510.00C,0.36,monthly,-0.9699999999999998,-0.2593582887700533
AMD,128.7,3.51,+46.86%,7.49,139.51,121.49,79.71%,0.588,2023-06-16,114.00P,0.21,125.00P,2.24,136.00C,2.13,147.00C,0.65,monthly,-1.022000000000001,-0.2911680911680914
NFLX,422.05,6.25,+71.43%,8.75,436.25,408.75,44.69%,0.513,2023-06-16,400.00P,1.07,415.00P,4.15,430.00C,5.35,445.00C,2.18,monthly,-1.0549999999999993,-0.16879999999999998
AMD,128.7,3.67,+44.06%,8.33,141.67,122.33,79.71%,0.604,2023-06-16,114.00P,0.21,126.00P,2.64,138.00C,1.71,150.00C,0.47,monthly,-1.0820000000000003,-0.2948228882833789
TSLA,249.98,5.74,+61.99%,9.26,265.74,239.26,66.77%,0.544,2023-06-16,230.00P,0.96,245.00P,4.4,260.00C,3.65,275.00C,1.35,monthly,-1.0999999999999992,-0.19163763066202077
LLY,443.89,3.49,+53.61%,6.51,453.49,436.51,24.88%,0.534,2023-06-16,430.00P,0.83,440.00P,2.51,450.00C,2.46,460.00C,0.65,monthly,-1.1699999999999997,-0.3352435530085959
AMD,128.7,3.35,+43.79%,7.65,138.35,120.65,79.71%,0.5870000000000001,2023-06-16,113.00P,0.17,124.00P,1.87,135.00C,2.37,146.00C,0.72,monthly,-1.1929999999999994,-0.35611940298507433
AMD,128.7,3.88,+38.34%,10.12,144.88,123.12,79.71%,0.624,2023-06-16,113.00P,0.17,127.00P,3.1,141.00C,1.22,155.00C,0.27,monthly,-1.384,-0.356701030927835
TSLA,249.98,5.45,+57.07%,9.55,260.45,234.55,66.77%,0.54,2023-06-16,225.00P,0.56,240.00P,2.74,255.00C,5.15,270.00C,1.88,monthly,-1.4499999999999993,-0.26605504587155954
BA,221.46,2.51,+33.51%,7.49,232.51,217.49,34.99%,0.597,2023-06-16,210.00P,0.27,220.00P,2.03,230.00C,1.02,240.00C,0.27,monthly,-1.5200000000000005,-0.6055776892430281
NFLX,422.05,7.05,+54.44%,12.95,447.05,412.95,44.69%,0.57,2023-06-16,400.00P,1.07,420.00P,6.15,440.00C,2.87,460.00C,0.9,monthly,-1.5500000000000007,-0.21985815602836886
TSLA,249.98,5.79,+49.44%,11.71,268.29,239.21,66.77%,0.58,2023-06-16,227.50P,0.73,245.00P,4.4,262.50C,3.1,280.00C,0.98,monthly,-1.560000000000001,-0.2694300518134716
TSLA,249.98,5.44,+45.11%,12.06,265.44,237.06,66.77%,0.581,2023-06-16,225.00P,0.56,242.50P,3.5,260.00C,3.65,277.50C,1.15,monthly,-1.892500000000001,-0.34788602941176483
TSLA,249.98,5.31,+43.56%,12.19,262.81,234.69,66.77%,0.58,2023-06-16,222.50P,0.43,240.00P,2.74,257.50C,4.35,275.00C,1.35,monthly,-2.040000000000001,-0.3841807909604522
NFLX,422.05,6.26,+45.56%,13.74,441.26,408.74,44.69%,0.583,2023-06-16,395.00P,0.66,415.00P,4.15,435.00C,3.95,455.00C,1.18,monthly,-2.0800000000000005,-0.33226837060702885
TSLA,249.98,5.74,+40.25%,14.26,270.74,239.26,66.77%,0.608,2023-06-16,225.00P,0.56,245.00P,4.4,265.00C,2.61,285.00C,0.71,monthly,-2.1,-0.3658536585365854
TSLA,249.98,5.07,+33.96%,14.93,265.07,234.93,66.77%,0.612,2023-06-16,220.00P,0.34,240.00P,2.74,260.00C,3.65,280.00C,0.98,monthly,-2.69,-0.5305719921104537
NFLX,422.05,7.08,+39.51%,17.92,452.08,412.92,44.69%,0.609,2023-06-16,395.00P,0.66,420.00P,6.15,445.00C,2.1,470.00C,0.51,monthly,-2.6950000000000003,-0.38064971751412435
TSLA,249.98,5.06,+33.87%,14.94,262.56,232.44,66.77%,0.61,2023-06-16,217.50P,0.27,237.50P,2.13,257.50C,4.35,277.50C,1.15,monthly,-2.74,-0.5415019762845851
TSLA,249.98,5.53,+28.40%,19.47,275.53,239.47,66.77%,0.649,2023-06-16,220.00P,0.34,245.00P,4.4,270.00C,1.86,295.00C,0.39,monthly,-3.2449999999999988,-0.586799276672694
NFLX,422.05,6.99,+30.38%,23.01,456.99,413.01,44.69%,0.634,2023-06-16,390.00P,0.41,420.00P,6.15,450.00C,1.56,480.00C,0.31,monthly,-3.990000000000001,-0.5708154506437768
Downloaded from Barchart.com as of 06-12-2023 02:38pm CDT,,,,,,,,,,,,,,,,,,,,
